Time,left_foot_ankle_knee,right_foot_ankle_knee,right_ankle_knee_hip,left_ankle_knee_hip,right_knee_hip_shoulder,left_knee_hip_shoulder,right_hip_shoulder_elbow,left_hip_shoulder_elbow,right_shoulder_elbow_wrist,left_shoulder_elbow_wrist
4.878,0.01227113372392068,0.055449692944263294,0.07258580125545806,0.12319990363826647,0.014496651039846117,0.0560064630858611,0.37920283326960447,0.09980475585324308,0.05810600609154884,0.006917273929735047
4.912,0.01553677109596752,0.06784067850825723,0.0613230609745999,0.12134486196150963,0.023090608121458234,0.05366711123168069,0.3962056473558218,0.06659024377747969,0.05049592242773277,0.013251089568233154
4.945,0.00779118907001924,0.07313775569912058,0.05063799305915352,0.12374781240195513,0.033551721718222724,0.049377555613667586,0.42815527995333047,0.049948213207911756,0.041434373806923636,0.02041131553025688
4.978,0.0023964885142262362,0.08916066102713587,0.03197065160937337,0.14030204468617896,0.050740779618411135,0.03842233476626621,0.4253061576030885,0.010647187179416139,0.026553591567787277,0.0256878041798964
5.012,0.00044368058362375654,0.07850979030183851,0.005177282714024403,0.14100226380190845,0.04560671453031221,0.035159616707741356,0.49756173309719715,0.020324227985140397,0.009516992502534988,0.03513183681186451
5.045,0.0058870682506190295,0.04000495007080974,0.03316528877447853,0.15372840639563104,0.018268413484402963,0.03607135976639264,0.654797500291321,0.0924782161227769,0.005290238758494221,0.046443924301148735
5.078,0.0185579888220615,0.06949897196815057,0.041644722907583684,0.1655138653534869,0.00925959816272507,0.03891161309391014,0.7156279214172608,0.09972103078634484,0.022572591331113855,0.04323941333115076
5.112,0.003278774128796555,0.06156936584151746,0.05590093011350868,0.19189529142485603,0.0015885668310278668,0.04810750846082022,0.7509929450855951,0.10991321853752944,0.05884197405024409,0.0420806759218443
5.145,0.0011237038368027434,0.10004768987897424,0.057486460874068425,0.19085981302391322,0.011872712433092668,0.04613722510378876,0.7061978936145386,0.17000797076175617,0.09010098539396018,0.007855006362601884
5.178,0.0036604165691875527,0.16284123659392089,0.007855803521843075,0.20817982856914005,0.029492633300840954,0.0487466391760226,0.7699256936203843,0.1540339182849695,0.10703394652597854,0.01357278259518724
5.212,0.010151809419124273,,,0.18928256707207222,0.021017310896286993,0.03251486619634816,0.6865334687511281,0.0795300259493443,0.15101760366823447,0.0185413271248781
5.245,0.012069148195454701,0.1881557708612971,0.10466095935956929,0.1835553149568083,0.032404966198803904,0.024699073511386546,0.7287586840656775,0.017018793899279665,0.19968810527434327,0.03381793817876834
5.278,0.009520963427697525,0.19979942997285624,0.05402340097767998,0.1831483969771092,0.04645373941387363,0.01843096236388598,0.7466122557416714,0.056806809145629654,0.23381771396092674,0.04045909256391428
5.312,0.018066814666815555,0.32145179108050015,0.08067225956180016,0.20266659925347258,0.12522656471848906,0.023130177839989798,0.7322812068281684,0.021753331659395258,0.28478626447766686,0.04069747127889016
5.345,0.017007157686937287,0.33504619974376987,0.08067542719747385,0.2024821886235244,0.11881363090290802,0.020406562854074908,0.7221200390253917,0.036207847634640244,0.3217636978636844,0.03826291122686518
5.378,0.028343936766382485,0.3045522581006162,0.06943735294441336,0.18797776874882394,0.09632018343553983,0.01853899894748998,0.6991808397788436,0.07294316820753527,0.34848614719301707,0.03967158333804482
5.412,0.04046464439065355,0.31018556159473987,0.11582696929089617,0.17345311155431725,0.10756796576270278,0.013054382532923039,0.6703758710253549,0.06010123380172639,0.34537198193466334,0.03859845492692847
5.445,0.04372558465879411,0.3039778040148096,0.16480050481682448,0.16020629483316867,0.14384872090693293,0.0005661445591075183,0.6540156942748883,0.04952965180020599,0.3340225746636769,0.040668518897007316
5.478,0.0633429055750213,0.28113645547315436,0.01195465907007277,0.1307280556868603,0.05640638959521579,0.0026747126933258014,0.7926091318614454,0.0035844744919180088,0.42351656275311994,0.020724305772822034
5.512,0.05970010621947092,0.2253496001677847,0.12135406530304182,0.12449721900002897,0.11551651490998636,0.0133145812261986,0.7636477609596688,0.013943284658154085,0.38509079708716054,0.032504681574534455
5.545,0.034303450439004846,0.15782586043656766,0.14772694866287855,0.13458076744923006,0.1469737152349209,0.02232493081011086,0.7294988825551442,0.0006957680559998775,0.3320555303246677,0.036749848216077824
5.578,0.023419673222263467,0.1393260697237041,0.16635658870763192,0.1262649454553381,0.15092260242953937,0.03717510917178535,0.7182737666679987,0.0211068621919251,0.3041317696986012,0.03820600364232375
5.612,0.0017887501708444633,0.1278531592956128,0.1630678568607169,0.12964233053358123,0.1578001986884897,0.04500676182206508,0.7284087586284222,0.00034946703751691905,0.2909124859873777,0.04343020607143518
5.645,0.002996244116081324,0.12126472145283537,0.1511078737818603,0.13580837992626096,0.15154420623267492,0.04678412640450357,0.7252384780789727,0.0005428202599165413,0.293508714999391,0.04640918731352111
5.678,0.00646523980872628,0.11594634842764408,0.14360284486234798,0.12987992512369795,0.14435021854183525,0.04486049433417961,0.7081241304817347,0.02436417126184546,0.29478243531869586,0.041260817886487305
5.712,0.015959572588515665,0.11493112860602715,0.13067752588797,0.1260941982236122,0.15416748709617503,0.05180129701972557,0.7052569021974738,0.03151634302668062,0.29517360310699736,0.033970542003752276
5.745,0.002797492460869778,0.1040779974852401,0.14947602698437104,0.14301897614915127,0.19115241369248298,0.05838083415401134,0.6667911301544996,0.030721809642985546,0.30257671754621196,0.030901290209004156
5.778,0.013135131458654347,0.08239751740395232,0.16490270661038905,0.14912606278877827,0.20100453084767564,0.07193961003738121,0.6323273713971022,0.007115017989227134,0.30225372822324564,0.03141501869812658
5.812,0.019511622789810494,0.16117379252081232,0.14559679387508975,0.10266179783254441,0.1258236651220386,0.019495344155871255,0.886765999468513,0.03445204690381015,0.38959785366841765,0.01917788775040116
5.845,0.01699724293348411,0.13933736675297412,0.09236485371820637,0.11530830927307506,0.05834919155000612,0.018671629769506835,0.8817070278355801,0.004187948808238587,0.3496502634715189,0.021440887170721137
5.878,0.017906616813463852,0.04135640579361888,0.00191446560501224,0.12787533075998803,0.0147352715018036,0.016973153489290183,0.7863168250107131,0.07313794220555186,0.3232523651734596,0.013437561876662573
5.912,0.014133652545584388,0.0037853880895413064,0.046021422650980824,0.14211002201461498,0.0652510336683259,0.018489948513160038,0.7320114337203952,0.06644363504542154,0.3335486968904286,0.01727916909944216
5.945,0.008157335977275398,0.015536115637767868,0.08593693100006487,0.14894600914826317,0.09290678793181566,0.016803494928109397,0.71996024175533,0.07751184865608396,0.3319568600419742,0.02037622268818464
5.978,0.013039851248569212,0.0249742223334716,0.0928264501613119,0.15611850838261307,0.08757075277788412,0.01420566206208913,0.717851825476024,0.07885784275068884,0.3317938609548756,0.027791896456935247
6.012,0.00367035697141404,0.05683866740476125,0.0911885516349365,0.15743294622853007,0.0964383161123874,0.014509168843112739,0.6514995504379182,0.08737990158744646,0.34436173881263493,0.03164108045053839
6.045,0.007397196982552329,0.0756883302123535,0.09481022756886502,0.15160181870745432,0.11466627492796219,0.019287720092044047,0.6541572410835272,0.09773277123897074,0.34959191828090924,0.035222659215293224
6.078,0.0014584745014962935,0.07507808370226221,0.08956690033265445,0.14712509859700137,0.10410640485710132,0.01619805320958647,0.6534126658307774,0.12526676933375788,0.3608091818518511,0.03815067437073578
6.112,0.013262531084891652,0.07145837057427579,0.09636367046646849,0.14548397273689193,0.08709278044453853,0.018125080655329973,0.6502858245886394,0.12393831672521018,0.37093026536201057,0.04290021659462994
6.145,0.11244204513961811,0.010969459312151453,0.003842821674597938,0.11424364489060199,0.07242544354037922,0.001373199972792363,0.8748660179130425,0.031104957185944755,0.43988850967301846,0.04494193326962518
6.178,0.08404156793283579,0.0571937551750112,0.08517471382369843,0.13789252756505568,0.051212901753860465,0.005364228261326321,0.8067086228908841,0.014235464944653636,0.3963210845971621,0.06354136144329225
6.212,0.07724019432405947,0.07183845394168617,0.11244939400718013,0.13332987353647088,0.08424692434341081,0.008798009556652745,0.7290831170100681,0.06402692160292647,0.4016659176696997,0.0772782542754863
6.245,0.08436027888921153,0.08224692844345267,0.11004394048407472,0.12346432217141975,0.07595654078885995,0.014926997582037763,0.6839238314066111,0.04468847739019735,0.40412010402201054,0.0960805538605453
6.278,0.09214753003098618,0.09842949028781661,0.10618620941568929,0.11745642585681627,0.06350671329038499,0.019289274926715703,0.6583258019829785,0.042652930807415446,0.4173036305109996,0.10121222505774465
6.312,0.09939168553167936,0.10565753202798049,0.12230984439649893,0.11288800497127566,0.0755720781355498,0.030828541870937757,0.6413218633258136,0.03287790921070733,0.3807805706709448,0.10215732058187996
6.345,0.13073372913146417,0.1167270845881584,0.12767194642563906,0.10551712357400385,0.08791127962588896,0.04342778618559946,0.6852934465138669,0.022696473433076698,0.40585608317193306,0.1128452362637257
6.378,0.1689768365786355,0.118927923615345,0.1156719915599575,0.09993480655065176,0.07027782732167089,0.05060890066051361,0.6924860192158564,0.015092887059196092,0.42605275084454486,0.11166707427843361
6.412,0.1807620389325765,0.1372889654692208,0.1077528995165589,0.0821950992865298,0.06365870999560495,0.05680458181918825,0.6914738996100913,0.03268511711251773,0.4227665865217499,0.10947747671956172
6.445,0.17399099224319575,0.14878178817370694,0.09694004074452912,0.08320877844369523,0.044397684408951504,0.0698230321136445,0.7249877774681311,0.03150640911781548,0.3932135686036578,0.12998797793895775
6.478,0.1514445036947007,0.15989075393010926,0.04811683527996858,0.08658435309829494,0.016184471433931213,0.05696854124787673,0.6820381906051346,0.1873294552303929,0.49433105893227425,0.1260368524225935
6.512,0.15207310901411994,0.18846063122424658,0.051097700275202176,0.08621918237307605,0.007843419345250383,0.05778693119849129,0.73475508859477,0.00741997693556384,0.419502156919597,0.13860301127671787
6.545,0.09280747354703418,0.18549074743903143,0.08166780992636091,0.07382753459852387,0.0002605429153414255,0.07845598734483597,0.7171782169595371,0.0018235956110564326,0.31460992473540966,0.1416154502050863
6.578,0.10365675735165795,0.2717132154580805,0.0821921063910757,0.07312489598382656,0.000761394134211611,0.07725558134166899,0.5444074693864784,0.009144411976002666,0.3794537394555786,0.16303900407468966
6.612,0.04928008012431405,0.2869485606071679,0.1095879130356439,0.0742525779709305,0.04878302872575776,0.06847326990144492,0.6871592731452641,0.018748287427069736,0.32624997172941167,0.15753159206549916
6.645,0.04474728999916676,0.21310540890809135,0.09861793124694258,0.07233888653015454,0.033160601441777626,0.05492719568974109,0.6379418867313509,0.09171850833017028,0.28323180718133967,0.1274507857191055
6.678,0.14651961421768528,0.3368718453929523,0.09938845839993272,0.08299533803390383,0.026968210274796244,0.05250133766266681,0.6652177778418407,0.0918505048090977,0.2669817106999498,0.10929575751258817
6.712,0.16793587575741087,0.3777278622688798,0.1228122003588289,0.08921243964706138,0.0706057772189984,0.029799425968312636,0.5994774385788038,0.07201235708144826,0.24160412486842595,0.09491163912259959
6.745,0.12634295706191997,0.44991615035354443,0.14335342370677692,0.0715690569241698,0.09776521669707794,0.01048748662429922,0.5193526487055484,0.0700203456534235,0.28029795828680965,0.10117258654559569
6.778,0.03787778096299085,0.36244308472068326,0.16255402801338772,0.06649219779100177,0.09499792276664133,0.01856623311034987,0.5460827487127209,0.050212214789036806,0.24733949218972273,0.09627518470396174
6.812,0.0351732744961583,0.34978320764591997,0.23419957193510058,0.05650402302907853,0.20624287838418884,0.0003684892852695995,0.4960423667162228,0.2227402189454285,0.3690988018561773,0.0885457352679676
6.845,0.039158600791470446,0.31702492980076774,0.04810492272691794,0.035880954278395105,0.07568579717592822,0.03716791355380824,0.49662797097915606,0.05854635067061657,0.29529657714319224,0.1413145775001372
6.878,0.1099590249607447,0.32375312168759146,0.023425447200001823,0.07891709795023222,0.07823050053395555,0.0586872474694704,0.502884636443524,0.03007006154564162,0.264832071088555,0.13851015840734202
6.912,0.08834058856749316,0.3180554591790003,0.0524464146563245,0.10282622435989688,0.0005523657488870875,0.0678917132156348,0.5513851362570001,0.010880298392416702,0.20719301935605627,0.16293692061136458
6.945,0.09569236823375665,0.2896825772952437,0.017853048561137435,0.11251248843566095,0.03767533797983122,0.05090774799198544,0.5791227340474812,0.037799997671518405,0.1834410239877331,0.15368834597341133
6.978,0.09375357628040606,0.259717627204342,0.030496866568615222,0.10026955196272595,0.028235275747974162,0.05383717678602867,0.6259540388854937,0.05898185751091056,0.13211057799109496,0.14803775029894306
7.012,0.3054732575477952,0.25063167751370047,0.022764608979696902,0.1366781615896778,0.02595544644561641,0.015432931882330152,0.653276010598661,0.03374626003050433,0.09671228679051413,0.15179119895439194
7.045,0.3426454605913745,0.24988010663473964,0.004199761688010327,0.14742637009216947,0.04305086677878542,0.015735975222227642,0.6683178532036533,0.035891484050768994,0.06842390179570312,0.14474705319000603
7.078,0.20411167200263425,0.23296695127748873,0.00874615224532217,0.15242950607742742,0.03919007088745671,0.013682594668866614,0.691968842314161,0.030090939365350858,0.039495719581386264,0.1391269108698429
7.112,0.07359281549252676,0.1483992192425872,0.02013146445242465,0.08399958316284319,0.03419492650767149,0.0029193024856410885,0.6997895827468241,0.02331027667892882,0.011952500715533531,0.12044213222841318
7.145,0.18642299607695406,0.08929965478014104,0.013372082480646497,0.04660981432525515,0.03756916683768479,0.002601302867734195,0.6086158770152155,0.20971253310954768,0.08577155513636486,0.05523210832094419
7.178,0.13575992000156584,0.10128106456651224,0.027524058003766935,0.07124275730587076,0.03315273015551784,0.02568506844808925,0.5954117228613386,0.1934086691593924,0.057244160666799895,0.05044388456121975
7.212,0.10063944565417617,0.10204956737122041,0.02458663365108048,0.04624105748400916,0.021927444639651215,0.03261678496165489,0.6493078632874402,0.10280398685676317,0.021486800969367763,0.059215743218829824
7.245,0.09992344768830697,0.11951506969741407,0.02364326459621169,0.0564987845847558,0.002531113515231887,0.05012142290099543,0.6757850398298787,0.10283690498527191,0.012481474493085171,0.05343883295057371
7.278,0.13769665476897225,0.10543950746918364,0.03573939407356188,0.05839886320311999,0.00037359143414486626,0.05872212624818804,0.7562674441135948,0.065081589088133,0.00957544041038764,0.04968428768560077
7.312,0.18879546314391923,0.08758643092543628,0.03745495822619202,0.045618389985077036,0.0005028420814283806,0.0534244476263005,0.8309521713508855,0.09029472493180601,0.014164873891744697,0.05971226758461672
7.345,0.11627754067855403,0.03847830473787404,0.0389681043563525,0.05278727467230313,0.009783655424777665,0.05886715900345945,0.8575325696350214,0.13401611019893198,0.03338585150490422,0.05309799577124695
7.378,0.07815481921906232,0.06530924793610719,0.03413064059634613,0.06313855688053126,0.02301796449162204,0.07261240404209482,0.8764810702877155,0.11361412732725121,0.05100506743012163,0.06472253770132992
7.412,0.09495043142305537,0.08863553184331749,0.027593177427344573,0.07033016998161817,0.023286567288809523,0.0839890664107917,0.9333382279383127,0.10323967485638212,0.06627919231908398,0.06843053930035327
7.445,0.09723348177935846,0.07867996374121654,0.023235313336913394,0.07372242114748477,0.027604575771122436,0.08513813323048458,0.9342745578336717,0.09874522871194548,0.06986740188733316,0.07387668844500189
7.478,0.07757405276184451,0.09865829507830724,0.014576056930729943,0.08661618118203593,0.007510859129584557,0.07053978453246042,0.7841406967035219,0.2757170739035504,0.054532566850197355,0.07875427798499483
7.512,0.04031937435874777,0.12418586973728991,0.009789503140986169,0.0996994159395734,0.004596269297083125,0.07158286617827238,0.8852967707091498,0.2418259966930252,0.06111850581597563,0.08401463660792469
7.535,0.06277987669639942,0.11781356279399839,0.025775804236335045,0.09281000517798785,0.007847928443153561,0.07091987023364167,0.814664570427271,0.17931913666952956,0.08045304588090384,0.08777546476301348
7.568,0.06120446778884188,0.14047743206599664,0.032864474316447234,0.09684857155946004,0.011194666422165104,0.07708740987247699,0.8256363690066281,0.08476618373007648,0.08223304099201782,0.08635008495747791
7.602,0.06713870301800881,0.1464921674195052,0.03405003148881516,0.09946193374524799,0.010451073896554908,0.08140741845640984,0.8570095578667025,0.041154655450863914,0.07473984517431681,0.07831896216406858
7.635,0.09062569290583258,0.15880535623129297,0.029505305086224093,0.0894192078625767,0.02343682148943609,0.08616295736239035,0.9309155833479922,0.03048837569641413,0.0667099893362993,0.0933277312305501
7.668,0.09513357880166426,0.17810981449382443,0.03046416416184646,0.0930486433402326,0.03521192852073505,0.08719357522693175,0.9812291269562692,0.03254226945588712,0.06249958738303461,0.08904307056272132
7.702,0.10509503552789887,0.1860611591540164,0.03386736774530448,0.09333408408981522,0.04125941975879741,0.08817856171320969,0.9829854931889918,0.038398174823801194,0.06147173316149823,0.08570739295574874
7.735,0.1203336408377307,0.1794704583574821,0.03079280526056468,0.08552959575415157,0.04804565231699308,0.08442547870772546,0.9810277891752476,0.046214266498068354,0.05209271743724496,0.08793025504167115
7.768,0.11842548663107416,0.16955494050427083,0.021443005993751686,0.09852529094113724,0.05404945403993695,0.08689854263503913,0.9948192051599554,0.06412377646610111,0.0515136401010714,0.0887747521577983
7.802,0.11017291151565295,0.19900604075773184,0.016468378289085133,0.10714300778250502,0.026075335373915553,0.0702385348236027,0.8574500711501711,0.2974276398094489,0.007563456933790044,0.08725364429960517
7.835,0.07285561869175204,0.15717173668444137,0.02428072008380608,0.13012344114480265,0.02050156484380256,0.07157978913829767,0.808364179640834,0.25065629503852427,0.007505987915275029,0.07851294220855072
7.868,0.08395899221147016,0.1392181308668616,0.020355711767297124,0.15134849761144417,0.009894388190939858,0.08528579734981126,0.7644607463247153,0.12824814123677214,0.011073295614282714,0.08761111578478172
7.902,0.0792678517850807,0.12096938853595125,0.007780390557208784,0.17122154711772164,0.007368006399566693,0.08233447598254173,0.7205413071288492,0.08170932549303384,0.010436521447130847,0.0693764285762808
7.935,0.13134045063929692,0.1538748043898939,0.026551417389188585,0.20067523322819256,0.013113275131677034,0.08651458780737176,0.7035924199984839,0.03669039816164547,0.013594774562104481,0.0542510179022346
7.968,0.09026389419662154,0.1218117582845519,0.026945573535674547,0.19319619089228798,0.028674191043818173,0.08261120735982447,0.7052024009988046,0.03657367809098618,0.014880976214994679,0.04303097911859586
8.002,0.100780723131653,0.11031931836219595,0.041884576407838964,0.1856162889080961,0.026058089498274355,0.08664143685344589,0.7197986251012519,0.05711335633989483,0.023175303950302307,0.04242086897132421
